epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,119.463,0.49699,0.47702,0.79824,0.99952,0.94286,0.98319,0.75505,1.11607,0.62894,1.12029,0.0001101,0.0001101,0.0001101
184,120.109,0.55128,0.48216,0.80155,0.99998,0.94286,0.97707,0.74919,1.1253,0.62344,1.12412,0.000104601,0.000104601,0.000104601
185,120.746,0.48706,0.48403,0.80907,1,0.94277,0.97698,0.74762,1.14048,0.62259,1.13466,9.91012e-05,9.91012e-05,9.91012e-05
186,121.389,0.4875,0.45254,0.83626,1,0.94272,0.97695,0.74747,1.13594,0.6217,1.13841,9.36017e-05,9.36017e-05,9.36017e-05
187,122.025,0.52253,0.46842,0.82541,0.9999,0.94286,0.97702,0.74577,1.14377,0.6455,1.13974,8.81023e-05,8.81023e-05,8.81023e-05
188,122.666,0.47814,0.44613,0.8097,0.99971,0.94286,0.97712,0.74957,1.1332,0.65429,1.13007,8.26028e-05,8.26028e-05,8.26028e-05
189,123.296,0.55114,0.48318,0.81188,0.99993,0.94286,0.97722,0.75572,1.11476,0.6588,1.1195,7.71034e-05,7.71034e-05,7.71034e-05
190,123.933,0.51415,0.47185,0.80892,1,0.94274,0.97727,0.7618,1.11331,0.66298,1.11808,7.1604e-05,7.1604e-05,7.1604e-05
191,125.534,0.50485,0.56049,0.82286,1,0.9427,0.97691,0.74885,1.11961,0.63279,1.13045,6.61045e-05,6.61045e-05,6.61045e-05
192,126.302,0.5068,0.56076,0.79042,1,0.94213,0.97652,0.74672,1.14293,0.63012,1.15021,6.06051e-05,6.06051e-05,6.06051e-05
193,126.968,0.50484,0.55945,0.79903,1,0.94214,0.97639,0.7483,1.14863,0.63801,1.15431,5.51056e-05,5.51056e-05,5.51056e-05
194,127.682,0.47571,0.58338,0.8148,1,0.94235,0.97614,0.74358,1.16553,0.65396,1.1659,4.96062e-05,4.96062e-05,4.96062e-05
195,128.312,0.55731,0.58455,0.83134,1,0.96555,0.97687,0.73975,1.15699,0.63173,1.15944,4.41067e-05,4.41067e-05,4.41067e-05
196,128.951,0.49082,0.53614,0.80124,1,0.96604,0.97674,0.73706,1.14016,0.61093,1.14572,3.86073e-05,3.86073e-05,3.86073e-05
197,129.58,0.51383,0.54775,0.83276,1,0.96637,0.97673,0.7371,1.13621,0.60128,1.14512,3.31078e-05,3.31078e-05,3.31078e-05
198,130.211,0.43791,0.5166,0.79373,1,0.96671,0.97672,0.73697,1.13001,0.59197,1.14348,2.76084e-05,2.76084e-05,2.76084e-05
199,130.846,0.45858,0.54223,0.80797,1,0.96682,0.97671,0.73548,1.13409,0.58758,1.14353,2.21089e-05,2.21089e-05,2.21089e-05
200,131.479,0.46141,0.55418,0.79273,1,0.96706,0.97845,0.73319,1.13992,0.58796,1.14563,1.66095e-05,1.66095e-05,1.66095e-05
